"sample_id","celltype_id","n_cells","n_PLA","n_platelet_free","freq_PLA","ci_lower","ci_upper","ci_width","enough_negative_control"
"DBO-17","B cells",2,0,2,0,0,0.657619772493347,0.657619772493347,FALSE
"DBO-17","CD4 T cells",1,0,1,0,0,0.793450685622763,0.793450685622763,FALSE
"DBO-17","DCs",3,0,3,0,0,0.561497031755045,0.561497031755045,FALSE
"DBO-18","DCs",15,0,15,0,0,0.203883301035849,0.203883301035849,FALSE
"DBO-22","B cells",1,0,1,0,0,0.793450685622763,0.793450685622763,FALSE
"DBO-22","Monocytes",10,0,10,0,2.77555756156289e-17,0.277532799862889,0.277532799862889,FALSE
"DBO-22","Neutrophils",7,0,7,0,0,0.354330435066687,0.354330435066687,FALSE
"DBO-23","Monocytes",7,0,7,0,0,0.354330435066687,0.354330435066687,FALSE
"DBO-23","Neutrophils",3,0,3,0,0,0.561497031755045,0.561497031755045,FALSE
"DBO-24","DCs",3,0,3,0,0,0.561497031755045,0.561497031755045,FALSE
